,transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
29864,1867,2019-04-18,2023-09-21 19:01:42,3,17,0,Y,1,5,71,1,3.75,3.75,N
29865,1872,2019-04-18,2023-09-21 11:54:11,3,17,0,N,1,1,56,1,2.55,2.55,N
29866,1872,2019-04-18,2023-09-21 11:54:11,3,17,0,N,1,5,70,1,3.25,3.25,N
29867,1876,2019-04-18,2023-09-21 15:53:00,3,12,0,N,1,1,54,2,5.0,2.5,N
29868,1883,2019-04-18,2023-09-21 16:54:42,3,17,0,N,1,1,36,2,7.5,3.75,N
29869,1883,2019-04-18,2023-09-21 16:54:42,3,17,0,N,7,1,4,1,20.45,20.45,N
29870,1887,2019-04-18,2023-09-21 12:43:42,3,17,0,Y,1,1,41,1,4.25,4.25,N
29871,1887,2019-04-18,2023-09-21 12:43:42,3,17,0,Y,1,2,84,2,1.6,0.8,N
29872,1891,2019-04-18,2023-09-21 14:48:16,3,17,0,N,1,1,52,2,5.0,2.5,N
29873,1892,2019-04-18,2023-09-21 14:16:37,3,12,0,Y,1,1,26,2,6.0,3.0,N
29874,1893,2019-04-18,2023-09-21 13:30:47,3,17,0,N,1,1,24,2,6.0,3.0,N
29875,1905,2019-04-18,2023-09-21 12:53:56,3,17,0,N,1,1,41,1,4.25,4.25,N
29876,1905,2019-04-18,2023-09-21 12:53:56,3,17,0,N,1,5,73,1,3.75,3.75,N
29877,1905,2019-04-18,2023-09-21 12:53:56,3,17,0,N,7,1,13,1,8.95,8.95,N
29878,1906,2019-04-18,2023-09-21 17:49:39,3,17,0,N,1,1,52,2,5.0,2.5,N
29879,1906,2019-04-18,2023-09-21 17:49:39,3,17,0,N,9,1,82,1,12.0,12.0,N
29880,1907,2019-04-18,2023-09-21 18:43:08,3,12,0,N,1,1,44,1,2.5,2.5,N
29881,1910,2019-04-18,2023-09-21 18:51:59,3,17,0,Y,1,1,40,1,3.75,3.75,N
29882,1922,2019-04-18,2023-09-21 16:24:17,3,12,31,Y,1,1,29,1,2.5,2.5,N
29883,1924,2019-04-18,2023-09-21 18:03:46,3,12,0,N,1,1,51,2,6.0,3.0,N
29884,1927,2019-04-18,2023-09-21 16:00:19,3,12,598,N,1,1,55,2,8.0,4.0,N
29885,1931,2019-04-18,2023-09-21 16:40:45,3,17,0,Y,1,1,58,1,3.5,3.5,N
29886,1936,2019-04-18,2023-09-21 11:49:14,3,17,324,Y,1,1,37,2,6.0,3.0,N
29887,1941,2019-04-18,2023-09-21 13:47:32,3,12,703,N,1,1,23,1,2.5,2.5,N
29888,1941,2019-04-18,2023-09-21 13:47:32,3,12,703,N,1,5,75,1,3.5,3.5,N
29889,1943,2019-04-18,2023-09-21 19:32:15,3,12,0,Y,1,1,45,2,6.0,3.0,N
29890,1943,2019-04-18,2023-09-21 19:32:15,3,12,0,Y,7,1,3,1,14.75,14.75,N
29891,1949,2019-04-18,2023-09-21 15:10:14,3,12,0,Y,1,1,43,1,3.0,3.0,N
29892,1956,2019-04-18,2023-09-21 13:25:14,3,12,295,N,1,1,58,1,3.5,3.5,N
29893,1963,2019-04-18,2023-09-21 12:28:47,3,12,0,Y,1,1,30,2,6.0,3.0,N
29894,1970,2019-04-18,2023-09-21 16:13:17,3,17,0,N,1,1,29,1,2.5,2.5,N
29895,1974,2019-04-18,2023-09-21 12:24:25,3,17,0,N,1,1,53,2,6.0,3.0,N
29896,1975,2019-04-18,2023-09-21 16:05:09,3,17,0,Y,1,1,60,2,7.5,3.75,N
29897,19,2019-04-18,2023-09-21 08:17:01,5,28,5304,N,1,1,39,1,4.25,4.25,N
29898,19,2019-04-18,2023-09-21 08:17:01,5,28,5304,N,1,2,65,2,1.6,0.8,N
29899,21,2019-04-18,2023-09-21 08:19:23,5,26,0,N,1,1,32,1,3.0,3.0,N
29900,24,2019-04-18,2023-09-21 08:07:06,5,26,0,Y,1,1,43,2,6.0,3.0,N
29901,24,2019-04-18,2023-09-21 08:07:06,5,26,0,Y,7,1,14,1,8.95,8.95,N
29902,31,2019-04-18,2023-09-21 07:59:59,5,12,5031,N,1,1,42,1,2.5,2.5,N
29903,36,2019-04-18,2023-09-21 10:22:54,5,12,0,N,1,1,31,1,2.2,2.2,N
29904,41,2019-04-18,2023-09-21 07:12:59,5,26,5754,Y,1,1,57,2,6.2,3.1,N
29905,42,2019-04-18,2023-09-21 09:15:00,5,12,0,Y,1,1,43,2,6.0,3.0,N
29906,42,2019-04-18,2023-09-21 09:15:00,5,12,0,Y,1,5,73,1,3.75,3.75,N
29907,50,2019-04-18,2023-09-21 09:44:21,5,28,5795,N,1,1,40,2,7.5,3.75,N
29908,50,2019-04-18,2023-09-21 09:44:21,5,28,5795,N,1,2,84,2,1.6,0.8,N
29909,50,2019-04-18,2023-09-21 09:44:21,5,28,5795,N,1,5,72,1,3.25,3.25,N
29910,61,2019-04-18,2023-09-21 09:32:24,5,26,0,Y,1,1,27,2,7.0,3.5,N
29911,61,2019-04-18,2023-09-21 09:32:24,5,26,0,Y,1,5,74,1,3.5,3.5,N
29912,66,2019-04-18,2023-09-21 07:57:48,5,26,0,N,1,1,60,2,7.5,3.75,N
29913,66,2019-04-18,2023-09-21 07:57:48,5,26,0,N,1,5,69,1,3.25,3.25,N
29914,69,2019-04-18,2023-09-21 06:07:23,5,28,0,N,1,1,22,2,4.0,2.0,N
29915,78,2019-04-18,2023-09-21 06:00:14,5,12,0,Y,1,1,23,2,5.0,2.5,N
29916,79,2019-04-18,2023-09-21 08:46:44,5,12,0,Y,1,1,27,1,3.5,3.5,N
29917,79,2019-04-18,2023-09-21 08:46:44,5,12,0,Y,1,5,77,1,3.0,3.0,N
29918,81,2019-04-18,2023-09-21 07:12:38,5,26,0,Y,1,1,24,1,3.0,3.0,N
29919,82,2019-04-18,2023-09-21 07:51:52,5,12,0,Y,1,1,40,1,3.75,3.75,N
29920,82,2019-04-18,2023-09-21 07:51:52,5,12,0,Y,1,2,65,2,1.6,0.8,N
29921,82,2019-04-18,2023-09-21 07:51:52,5,12,0,Y,9,1,83,1,14.0,14.0,N
29922,85,2019-04-18,2023-09-21 08:03:12,5,28,0,Y,1,1,24,2,6.0,3.0,N
29923,102,2019-04-18,2023-09-21 10:47:43,5,12,0,Y,1,1,23,1,2.5,2.5,N
29924,109,2019-04-18,2023-09-21 09:07:57,5,28,0,N,1,1,36,1,3.75,3.75,N
29925,112,2019-04-18,2023-09-21 08:14:54,5,28,0,N,1,1,32,2,6.0,3.0,N
29926,114,2019-04-18,2023-09-21 06:35:36,5,12,0,Y,1,1,54,1,2.5,2.5,N
29927,115,2019-04-18,2023-09-21 08:19:23,5,12,5681,Y,1,1,44,1,2.5,2.5,N
29928,121,2019-04-18,2023-09-21 07:17:34,5,26,0,N,1,1,58,1,3.5,3.5,N
29929,123,2019-04-18,2023-09-21 07:42:54,5,26,5063,Y,1,1,32,1,3.0,3.0,N
29930,132,2019-04-18,2023-09-21 09:21:35,5,26,0,Y,1,1,57,2,6.2,3.1,N
29931,139,2019-04-18,2023-09-21 08:27:57,5,28,0,Y,1,1,36,1,3.75,3.75,N
29932,139,2019-04-18,2023-09-21 08:27:57,5,28,0,Y,1,5,75,1,3.5,3.5,N
29933,147,2019-04-18,2023-09-21 08:30:52,5,12,5126,Y,1,1,33,2,7.0,3.5,N
29934,155,2019-04-18,2023-09-21 06:28:56,5,26,0,Y,1,1,23,1,2.5,2.5,N
29935,155,2019-04-18,2023-09-21 06:28:56,5,26,0,Y,1,5,79,1,3.75,3.75,N
29936,161,2019-04-18,2023-09-21 06:11:59,5,28,0,N,1,1,23,2,5.0,2.5,N
29937,162,2019-04-18,2023-09-21 08:15:26,5,28,5228,N,1,1,61,1,4.75,4.75,N
29938,179,2019-04-18,2023-09-21 10:55:25,5,26,5487,Y,1,1,37,1,3.0,3.0,N
29939,179,2019-04-18,2023-09-21 10:55:25,5,26,5487,Y,1,2,84,2,1.6,0.8,N
29940,181,2019-04-18,2023-09-21 07:53:30,5,28,5344,Y,1,1,28,1,2.0,2.0,N
29941,185,2019-04-18,2023-09-21 06:35:46,5,28,0,Y,1,1,25,1,2.2,2.2,N
29942,201,2019-04-18,2023-09-21 07:28:43,5,12,0,N,1,1,37,2,6.0,3.0,N
29943,201,2019-04-18,2023-09-21 07:28:43,5,12,0,N,1,2,84,1,0.8,0.8,N
29944,209,2019-04-18,2023-09-21 07:58:20,5,28,0,N,1,1,71,1,1.0,3.75,N
29945,209,2019-04-18,2023-09-21 07:58:20,5,28,0,N,7,1,71,1,1.0,3.75,N
29946,215,2019-04-18,2023-09-21 10:20:44,5,28,0,N,1,1,50,2,5.0,2.5,N
29947,215,2019-04-18,2023-09-21 10:20:44,5,28,0,N,1,5,69,1,3.25,3.25,N
29948,216,2019-04-18,2023-09-21 06:08:42,5,12,5508,N,1,1,52,1,2.5,2.5,N
29949,218,2019-04-18,2023-09-21 06:31:38,5,12,5634,N,1,1,27,2,7.0,3.5,N
29950,223,2019-04-18,2023-09-21 06:44:48,5,12,0,Y,1,1,29,3,7.5,2.5,N
29951,234,2019-04-18,2023-09-21 08:51:41,5,26,0,N,1,1,42,2,5.0,2.5,N
29952,234,2019-04-18,2023-09-21 08:51:41,5,26,0,N,1,5,77,1,3.0,3.0,N
29953,247,2019-04-18,2023-09-21 10:14:19,5,26,0,Y,1,1,31,1,2.2,2.2,N
29954,259,2019-04-18,2023-09-21 09:42:55,5,28,5697,N,1,1,39,1,4.25,4.25,N
29955,259,2019-04-18,2023-09-21 09:42:55,5,28,5697,N,1,2,63,1,0.8,0.8,N
29956,270,2019-04-18,2023-09-21 10:42:06,5,26,0,Y,1,1,50,2,5.0,2.5,N
29957,280,2019-04-18,2023-09-21 09:51:53,5,26,0,Y,1,1,37,2,6.0,3.0,N
29958,280,2019-04-18,2023-09-21 09:51:53,5,26,0,Y,1,2,84,1,0.8,0.8,N
29959,282,2019-04-18,2023-09-21 07:49:07,5,26,0,Y,1,1,56,2,5.1,2.55,N
29960,289,2019-04-18,2023-09-21 08:37:19,5,28,0,N,1,1,49,1,3.0,3.0,N
29961,303,2019-04-18,2023-09-21 06:06:28,5,26,5743,Y,1,1,54,2,5.0,2.5,N
29962,310,2019-04-18,2023-09-21 07:58:49,5,26,0,N,1,1,40,2,7.5,3.75,N
29963,310,2019-04-18,2023-09-21 07:58:49,5,26,0,N,1,2,84,1,0.8,0.8,N
29964,316,2019-04-18,2023-09-21 06:48:32,5,28,5726,N,1,1,35,2,6.2,3.1,N
29965,316,2019-04-18,2023-09-21 06:48:32,5,28,5726,N,1,5,74,1,3.5,3.5,N
29966,318,2019-04-18,2023-09-21 09:44:54,5,12,0,N,1,1,46,1,2.5,2.5,N
29967,324,2019-04-18,2023-09-21 09:48:23,5,28,0,Y,1,1,39,2,8.5,4.25,N
29968,324,2019-04-18,2023-09-21 09:48:23,5,28,0,Y,1,2,63,2,1.6,0.8,N
29969,324,2019-04-18,2023-09-21 09:48:23,5,28,0,Y,7,1,8,1,45.0,45.0,N
29970,326,2019-04-18,2023-09-21 06:51:51,5,28,0,N,1,1,51,2,6.0,3.0,N
29971,330,2019-04-18,2023-09-21 07:30:45,5,26,0,Y,1,1,61,2,9.5,4.75,N
29972,330,2019-04-18,2023-09-21 07:30:45,5,26,0,Y,7,1,21,1,13.33,13.33,N
29973,332,2019-04-18,2023-09-21 10:58:58,5,28,0,Y,1,1,47,2,6.0,3.0,N
29974,333,2019-04-18,2023-09-21 06:01:50,5,12,5869,N,1,1,48,1,2.5,2.5,N
29975,356,2019-04-18,2023-09-21 10:52:33,5,26,0,Y,1,1,54,1,2.5,2.5,N
29976,356,2019-04-18,2023-09-21 10:52:33,5,26,0,Y,1,5,77,1,3.0,3.0,N
29977,366,2019-04-18,2023-09-21 10:33:22,5,26,5452,Y,1,1,27,2,7.0,3.5,N
29978,374,2019-04-18,2023-09-21 06:57:48,5,12,0,N,1,1,87,2,6.0,3.0,N
29979,374,2019-04-18,2023-09-21 06:57:48,5,12,0,N,1,5,69,1,3.25,3.25,N
29980,375,2019-04-18,2023-09-21 10:54:22,5,12,0,N,1,1,25,2,4.4,2.2,N
29981,384,2019-04-18,2023-09-21 09:12:57,5,28,5739,N,1,1,61,2,9.5,4.75,N
29982,386,2019-04-18,2023-09-21 07:09:16,5,28,5041,N,1,1,22,1,2.0,2.0,N
29983,404,2019-04-18,2023-09-21 06:15:57,5,26,0,N,1,1,55,1,4.0,4.0,N
29984,416,2019-04-18,2023-09-21 08:29:53,5,12,0,N,1,1,51,2,6.0,3.0,N
29985,423,2019-04-18,2023-09-21 10:38:22,5,12,5721,N,1,1,23,1,2.5,2.5,N
29986,430,2019-04-18,2023-09-21 10:46:43,5,12,5240,N,1,1,26,2,6.0,3.0,N
29987,436,2019-04-18,2023-09-21 08:20:06,5,12,0,Y,1,1,27,1,3.5,3.5,N
29988,441,2019-04-18,2023-09-21 06:08:50,5,12,0,Y,1,1,49,1,3.0,3.0,N
29989,443,2019-04-18,2023-09-21 06:48:53,5,26,0,Y,1,1,48,1,2.5,2.5,N
29990,445,2019-04-18,2023-09-21 07:08:14,5,28,0,N,1,1,36,1,3.75,3.75,N
29991,445,2019-04-18,2023-09-21 07:08:14,5,28,0,N,7,1,5,1,15.0,15.0,N
29992,446,2019-04-18,2023-09-21 07:59:27,5,26,0,Y,1,1,39,1,4.25,4.25,N
29993,446,2019-04-18,2023-09-21 07:59:27,5,26,0,Y,1,2,64,1,0.8,0.8,N
29994,463,2019-04-18,2023-09-21 08:16:10,5,12,5308,N,1,1,23,1,2.5,2.5,N
29995,466,2019-04-18,2023-09-21 10:46:57,5,26,5434,N,1,1,32,2,6.0,3.0,N
29996,466,2019-04-18,2023-09-21 10:46:57,5,26,5434,N,7,1,13,1,8.95,8.95,N
29997,467,2019-04-18,2023-09-21 07:17:53,5,12,5389,Y,1,1,44,2,5.0,2.5,N
29998,468,2019-04-18,2023-09-21 07:56:22,5,28,0,N,1,1,34,1,2.45,2.45,N
29999,468,2019-04-18,2023-09-21 07:56:22,5,28,0,N,9,1,83,1,14.0,14.0,N
30000,469,2019-04-18,2023-09-21 07:32:12,5,12,0,Y,1,1,41,1,4.25,4.25,N
30001,469,2019-04-18,2023-09-21 07:32:12,5,12,0,Y,1,2,84,2,1.6,0.8,N
30002,470,2019-04-18,2023-09-21 06:38:48,5,26,5559,Y,1,1,48,2,5.0,2.5,N
30003,471,2019-04-18,2023-09-21 07:28:40,5,12,0,N,1,1,32,2,6.0,3.0,N
30004,471,2019-04-18,2023-09-21 07:28:40,5,12,0,N,9,1,81,1,28.0,28.0,N
30005,480,2019-04-18,2023-09-21 06:05:54,5,12,0,N,1,1,23,2,5.0,2.5,N
30006,489,2019-04-18,2023-09-21 08:18:01,5,28,5248,Y,1,1,34,2,4.9,2.45,N
30007,493,2019-04-18,2023-09-21 10:03:21,5,12,0,Y,1,1,29,2,5.0,2.5,N
30008,498,2019-04-18,2023-09-21 07:28:28,5,12,5763,N,1,1,35,1,3.1,3.1,N
30009,516,2019-04-18,2023-09-21 06:23:38,5,26,0,N,1,1,54,1,2.5,2.5,N
30010,516,2019-04-18,2023-09-21 06:23:38,5,26,0,N,1,5,75,1,3.5,3.5,N
30011,522,2019-04-18,2023-09-21 10:13:01,5,12,0,Y,1,1,41,1,4.25,4.25,N
30012,522,2019-04-18,2023-09-21 10:13:01,5,12,0,Y,1,2,64,1,0.8,0.8,N
30013,524,2019-04-18,2023-09-21 06:25:54,5,28,0,N,1,1,29,1,2.5,2.5,N
30014,534,2019-04-18,2023-09-21 08:02:57,5,12,0,N,1,1,25,1,2.2,2.2,N
30015,534,2019-04-18,2023-09-21 08:02:57,5,12,0,N,1,5,74,1,3.5,3.5,N
30016,539,2019-04-18,2023-09-21 10:01:23,5,28,0,Y,1,1,58,1,3.5,3.5,N
30017,541,2019-04-18,2023-09-21 09:24:37,5,12,5321,Y,1,1,39,1,4.25,4.25,N
30018,541,2019-04-18,2023-09-21 09:24:37,5,12,5321,Y,1,2,84,1,0.8,0.8,N
30019,551,2019-04-18,2023-09-21 08:02:09,5,12,5422,Y,1,1,55,2,8.0,4.0,N
30020,564,2019-04-18,2023-09-21 09:14:24,5,26,0,N,1,1,41,3,12.75,4.25,N
30021,564,2019-04-18,2023-09-21 09:14:24,5,26,0,N,1,2,65,1,0.8,0.8,N
30022,571,2019-04-18,2023-09-21 06:56:03,5,26,0,N,1,1,36,1,3.75,3.75,N
30023,580,2019-04-18,2023-09-21 09:32:57,5,12,0,N,1,1,39,3,12.75,4.25,N
30024,580,2019-04-18,2023-09-21 09:32:57,5,12,0,N,1,2,65,2,1.6,0.8,N
30025,584,2019-04-18,2023-09-21 09:46:40,5,26,0,Y,1,1,50,1,2.5,2.5,N
30026,590,2019-04-18,2023-09-21 10:13:20,5,28,5362,N,1,1,56,1,2.55,2.55,N
30027,596,2019-04-18,2023-09-21 09:41:59,5,26,5084,N,1,1,30,2,6.0,3.0,N
30028,596,2019-04-18,2023-09-21 09:41:59,5,26,5084,N,1,5,69,1,3.25,3.25,N
30029,597,2019-04-18,2023-09-21 06:37:59,5,12,0,Y,1,1,61,2,9.5,4.75,N
30030,597,2019-04-18,2023-09-21 06:37:59,5,12,0,Y,1,5,72,1,3.25,3.25,N
30031,598,2019-04-18,2023-09-21 08:26:06,5,28,5333,Y,1,1,45,2,6.0,3.0,N
30032,601,2019-04-18,2023-09-21 07:48:30,5,12,0,Y,1,1,58,2,7.0,3.5,N
30033,614,2019-04-18,2023-09-21 07:43:58,5,28,0,N,1,1,22,1,2.0,2.0,N
30034,616,2019-04-18,2023-09-21 10:11:36,5,12,0,N,1,1,59,1,4.5,4.5,N
30035,616,2019-04-18,2023-09-21 10:11:36,5,12,0,N,1,5,70,1,3.25,3.25,N
30036,621,2019-04-18,2023-09-21 07:09:11,5,26,0,N,1,1,50,2,5.0,2.5,N
30037,625,2019-04-18,2023-09-21 07:35:47,5,26,0,Y,1,1,40,2,7.5,3.75,N
30038,625,2019-04-18,2023-09-21 07:35:47,5,26,0,Y,1,2,63,2,1.6,0.8,N
30039,629,2019-04-18,2023-09-21 10:23:07,5,12,0,N,1,1,34,2,4.9,2.45,N
30040,631,2019-04-18,2023-09-21 08:00:52,5,26,0,N,1,1,57,2,6.2,3.1,N
30041,635,2019-04-18,2023-09-21 07:20:28,5,12,0,Y,1,1,48,2,5.0,2.5,N
30042,648,2019-04-18,2023-09-21 10:49:13,5,26,5321,N,1,1,58,2,7.0,3.5,N
30043,664,2019-04-18,2023-09-21 10:07:54,5,28,0,N,1,1,22,1,2.0,2.0,N
30044,664,2019-04-18,2023-09-21 10:07:54,5,28,0,N,9,1,82,1,12.0,12.0,N
30045,665,2019-04-18,2023-09-21 09:37:39,5,28,0,Y,1,1,35,2,6.2,3.1,N
30046,671,2019-04-18,2023-09-21 07:19:40,5,28,0,N,1,1,34,1,2.45,2.45,N
30047,673,2019-04-18,2023-09-21 09:05:50,5,26,0,Y,1,1,36,2,7.5,3.75,N
30048,687,2019-04-18,2023-09-21 09:32:28,5,26,0,Y,1,1,32,2,6.0,3.0,N
30049,688,2019-04-18,2023-09-21 08:57:34,5,28,5829,Y,1,1,51,2,6.0,3.0,N
30050,692,2019-04-18,2023-09-21 09:12:30,5,28,0,N,1,1,39,1,4.25,4.25,N
30051,692,2019-04-18,2023-09-21 09:12:30,5,28,0,N,1,2,84,2,1.6,0.8,N
30052,693,2019-04-18,2023-09-21 06:02:51,5,12,0,Y,1,1,87,2,6.0,3.0,N
30053,693,2019-04-18,2023-09-21 06:02:51,5,12,0,Y,7,1,20,1,7.6,7.6,N
30054,702,2019-04-18,2023-09-21 07:53:50,5,12,0,N,1,1,46,2,5.0,2.5,N
30055,704,2019-04-18,2023-09-21 07:17:20,5,28,0,N,1,1,52,2,5.0,2.5,N
30056,704,2019-04-18,2023-09-21 07:17:20,5,28,0,N,9,1,82,1,12.0,12.0,N
30057,706,2019-04-18,2023-09-21 06:39:53,5,26,0,N,1,1,43,2,6.0,3.0,N
30058,712,2019-04-18,2023-09-21 10:02:39,5,12,0,N,1,1,26,1,3.0,3.0,N
30059,716,2019-04-18,2023-09-21 10:48:48,5,12,0,Y,1,1,54,2,5.0,2.5,N
30060,719,2019-04-18,2023-09-21 07:34:01,5,26,0,N,1,1,53,2,6.0,3.0,N
30061,726,2019-04-18,2023-09-21 10:27:24,5,26,0,N,1,1,55,2,8.0,4.0,N
30062,732,2019-04-18,2023-09-21 09:56:14,5,26,0,Y,1,1,50,2,5.0,2.5,N
30063,736,2019-04-18,2023-09-21 10:58:04,5,12,5031,Y,1,1,47,1,3.0,3.0,N
30064,738,2019-04-18,2023-09-21 10:58:49,5,28,5806,N,1,1,57,2,6.2,3.1,N
30065,739,2019-04-18,2023-09-21 06:25:15,5,26,0,N,1,1,50,2,5.0,2.5,N
30066,748,2019-04-18,2023-09-21 09:13:00,5,12,0,N,1,1,43,2,6.0,3.0,N
30067,756,2019-04-18,2023-09-21 10:43:53,5,26,5881,N,1,1,39,2,8.5,4.25,N
30068,756,2019-04-18,2023-09-21 10:43:53,5,26,5881,N,1,2,64,1,0.8,0.8,N
30069,758,2019-04-18,2023-09-21 07:52:05,5,12,0,N,1,1,30,2,6.0,3.0,N
30070,764,2019-04-18,2023-09-21 10:22:42,5,28,5460,N,1,1,31,2,4.4,2.2,N
30071,764,2019-04-18,2023-09-21 10:22:42,5,28,5460,N,7,1,11,1,8.95,8.95,N
30072,768,2019-04-18,2023-09-21 10:27:31,5,26,0,N,1,1,27,1,3.5,3.5,N
30073,769,2019-04-18,2023-09-21 07:52:22,5,28,0,Y,1,1,53,2,6.0,3.0,N
30074,773,2019-04-18,2023-09-21 08:36:25,5,26,0,N,1,1,35,2,6.2,3.1,N
30075,776,2019-04-18,2023-09-21 09:26:11,5,26,5249,N,1,1,54,1,2.5,2.5,N
30076,785,2019-04-18,2023-09-21 06:43:30,5,12,0,N,1,1,49,1,3.0,3.0,N
30077,788,2019-04-18,2023-09-21 06:00:26,5,12,5700,N,1,1,33,3,10.5,3.5,N
30078,791,2019-04-18,2023-09-21 10:59:45,5,26,0,N,1,1,28,1,2.0,2.0,N
30079,791,2019-04-18,2023-09-21 10:59:45,5,26,0,N,1,5,77,1,3.0,3.0,N
30080,794,2019-04-18,2023-09-21 07:22:30,5,12,5420,Y,1,1,46,2,5.0,2.5,N
30081,796,2019-04-18,2023-09-21 09:23:09,5,12,0,Y,1,1,41,2,8.5,4.25,N
30082,796,2019-04-18,2023-09-21 09:23:09,5,12,0,Y,1,2,64,1,0.8,0.8,N
30083,800,2019-04-18,2023-09-21 10:13:54,5,12,0,N,1,1,39,1,4.25,4.25,N
30084,800,2019-04-18,2023-09-21 10:13:54,5,12,0,N,1,2,65,1,0.8,0.8,N
30085,802,2019-04-18,2023-09-21 10:10:01,5,28,0,Y,1,1,23,3,7.5,2.5,N
30086,809,2019-04-18,2023-09-21 09:05:11,5,26,0,N,1,1,36,1,3.75,3.75,N
30087,813,2019-04-18,2023-09-21 06:59:11,5,28,0,N,1,1,24,1,3.0,3.0,N
30088,813,2019-04-18,2023-09-21 06:59:11,5,28,0,N,7,1,14,1,8.95,8.95,N
30089,814,2019-04-18,2023-09-21 10:36:37,5,28,0,Y,1,1,25,1,2.2,2.2,N
30090,819,2019-04-18,2023-09-21 10:58:42,5,26,0,N,1,1,60,3,11.25,3.75,N
30091,819,2019-04-18,2023-09-21 10:58:42,5,26,0,N,1,5,77,1,3.0,3.0,N
30092,830,2019-04-18,2023-09-21 06:58:52,5,12,0,N,1,1,43,1,3.0,3.0,N
30093,830,2019-04-18,2023-09-21 06:58:52,5,12,0,N,1,5,78,1,4.5,4.5,N
30094,838,2019-04-18,2023-09-21 06:32:31,5,26,0,Y,1,1,37,1,3.0,3.0,N
30095,838,2019-04-18,2023-09-21 06:32:31,5,26,0,Y,1,2,64,2,1.6,0.8,N
30096,838,2019-04-18,2023-09-21 06:32:31,5,26,0,Y,1,5,71,1,3.75,3.75,N
30097,844,2019-04-18,2023-09-21 06:43:08,5,26,0,N,1,1,31,1,2.2,2.2,N
30098,845,2019-04-18,2023-09-21 07:43:39,5,12,0,N,1,1,42,1,2.5,2.5,N
30099,856,2019-04-18,2023-09-21 09:39:43,5,12,0,N,1,1,55,2,8.0,4.0,N
30100,857,2019-04-18,2023-09-21 09:36:02,5,26,0,N,1,1,36,1,3.75,3.75,N
30101,867,2019-04-18,2023-09-21 07:55:19,5,26,0,N,1,1,31,1,2.2,2.2,N
30102,867,2019-04-18,2023-09-21 07:55:19,5,26,0,N,1,5,76,1,3.5,3.5,N
30103,878,2019-04-18,2023-09-21 09:06:58,5,26,0,N,1,1,60,1,3.75,3.75,N
30104,878,2019-04-18,2023-09-21 09:06:58,5,26,0,N,1,5,76,1,3.5,3.5,N
30105,885,2019-04-18,2023-09-21 08:14:30,5,12,0,Y,1,1,25,1,2.2,2.2,N
30106,891,2019-04-18,2023-09-21 09:37:18,5,26,0,N,1,1,32,1,3.0,3.0,N
30107,891,2019-04-18,2023-09-21 09:37:18,5,26,0,N,1,5,76,1,3.5,3.5,N
30108,895,2019-04-18,2023-09-21 09:07:35,5,12,0,N,1,1,41,1,4.25,4.25,N
30109,895,2019-04-18,2023-09-21 09:07:35,5,12,0,N,1,2,65,2,1.6,0.8,N
30110,900,2019-04-18,2023-09-21 07:13:30,5,28,0,Y,1,1,30,2,6.0,3.0,N
30111,905,2019-04-18,2023-09-21 06:40:13,5,12,0,N,1,1,58,1,3.5,3.5,N
30112,908,2019-04-18,2023-09-21 09:53:49,5,26,0,Y,1,1,51,2,6.0,3.0,N
30113,908,2019-04-18,2023-09-21 09:53:49,5,26,0,Y,1,5,78,1,4.5,4.5,N
30114,910,2019-04-18,2023-09-21 06:51:16,5,12,0,N,1,1,59,2,9.0,4.5,N
30115,916,2019-04-18,2023-09-21 07:58:39,5,28,0,N,1,1,57,2,6.2,3.1,N
30116,917,2019-04-18,2023-09-21 10:52:05,5,12,0,N,1,1,31,1,2.2,2.2,N
30117,917,2019-04-18,2023-09-21 10:52:05,5,12,0,N,1,5,70,1,3.25,3.25,N
30118,918,2019-04-18,2023-09-21 06:32:25,5,12,5787,N,1,1,57,1,3.1,3.1,N
30119,918,2019-04-18,2023-09-21 06:32:25,5,12,5787,N,1,5,77,1,3.0,3.0,N
30120,919,2019-04-18,2023-09-21 07:26:36,5,28,0,N,1,1,37,1,3.0,3.0,N
30121,919,2019-04-18,2023-09-21 07:26:36,5,28,0,N,1,2,63,2,1.6,0.8,N
30122,919,2019-04-18,2023-09-21 07:26:36,5,28,0,N,1,5,71,1,3.75,3.75,N
30123,920,2019-04-18,2023-09-21 10:04:20,5,28,0,N,1,1,61,1,4.75,4.75,N
30124,941,2019-04-18,2023-09-21 10:03:49,5,28,0,Y,1,1,41,1,4.25,4.25,N
30125,941,2019-04-18,2023-09-21 10:03:49,5,28,0,Y,1,2,84,2,1.6,0.8,N
30126,943,2019-04-18,2023-09-21 10:27:55,5,28,5050,Y,1,1,56,1,2.55,2.55,N
30127,946,2019-04-18,2023-09-21 06:42:35,5,26,5925,Y,1,1,37,1,3.0,3.0,N
30128,946,2019-04-18,2023-09-21 06:42:35,5,26,5925,Y,1,2,63,1,0.8,0.8,N
30129,949,2019-04-18,2023-09-21 09:14:55,5,12,0,Y,1,1,53,1,3.0,3.0,N
30130,963,2019-04-18,2023-09-21 09:25:27,5,28,5466,N,1,1,25,1,2.2,2.2,N
30131,963,2019-04-18,2023-09-21 09:25:27,5,28,5466,N,1,5,75,1,3.5,3.5,N
